,Company,Location,Year,Fuel,Miles,Gear,Price,Name,Brand,Model,Engine Volume,Horsepower
2781,,Stockholm,2015,Diesel,9867,Manuell,137900,Nissan Qashqai 1.5 dCi 110hk B-Kamera Navi Drag P-Sensorer,Nissan,Qashqai 1,Unknown,110
2782,,Stockholm,2020,Bensin,6286,Manuell,219800,Mercedes-Benz A180 SV-Såld Wide Värmare Backkamera,Mercedes-Benz,A180 SV-Såld,Unknown,Unknown
2783,,Stockholm,2016,Diesel,10923,Automat,219800,Skoda Superb 2.0 TDI 4x4 190hk L&K D-Värm Carplay Skinn,Skoda,Superb 2,2.0,190
2784,,Stockholm,2020,Bensin,9024,Automat,688900,Mercedes-Benz GLC 43 AMG 4M 390hk MOMS Burmester Glastakluck,Mercedes-Benz,GLC 43,Unknown,390
2785,,Stockholm,2016,Diesel,16411,Automat,288900,BMW 535 d xDrive 313hk M Sport Skinn Sportstolar D-värme Nav,BMW,535 d,Unknown,313
2786,,Stockholm,2022,Diesel,4610,Automat,539800,BMW X3 xDrive20d 190hk SV-Såld M Sport Navi Hifi Cockpit,BMW,X3 xDrive20d,Unknown,190
2787,,Stockholm,2015,Bensin,8973,Automat,109800,Citroën C3 1.2 M-Värmare P-Sens Billigt ägande Automat,Citroën,C3 1,Unknown,Unknown
2788,,Stockholm,2021,Diesel,4055,Automat,258900,Peugeot 508 SW 1.5 130hk Allure Navi B-kamera Keyless MOMS,Peugeot,508 SW,Unknown,130
2789,,Stockholm,2005,Bensin,19601,Automat,79900,BMW 530 i/ Sedan/ Automat/ 231HK,BMW,530 i,Unknown,231
2790,,Stockholm,2022,Diesel,3933,Automat,396900,Skoda Kodiaq Tdi 200 Dsg 4x4 Style Business Drag Värmare Läd,Skoda,Kodiaq Tdi,Unknown,Unknown
2791,,Stockholm,2020,Diesel,8551,Automat,246900,Audi A4 40 Tdi Quattro S-Tronic Proline Avant Drag,Audi,A4 40,Unknown,Unknown
2792,,Stockholm,2020,Miljöbränsle/Hybrid,11113,Automat,244900,Mitsubishi Outlander PHEV CVT 360-Kam Drag Skinn Blis 224hk,Mitsubishi,Outlander PHEV,Unknown,224
2793,,Stockholm,2021,Miljöbränsle/Hybrid,4793,Automat,489900,Audi A6 55 Tfsi e-Quattro S-tronic S-Line Drag Cockpit,Audi,A6 55,Unknown,Unknown
2794,,Stockholm,2021,El,3604,Automat,359900,Tesla Model 3 Standard Range Plus Drag,Tesla,Model 3,Unknown,Unknown
2795,Företag,Jönköping,2024,Diesel,1,Automat,687500,Ford Transit Custom TRANSIT CUSTOM SKÅP TREND 320L 2.0L ECOB,Ford,Transit Custom,Unknown,Unknown
2796,,Jönköping,2023,Diesel,2,Automat,624750,Ford Transit Custom TRANSIT CUSTOM SKÅP SPORT 320 L2 2.0L EC,Ford,Transit Custom,Unknown,Unknown
2797,,Jönköping,2017,Diesel,16400,Automat,229900,"Audi A6 Sedan 2.0 TDI S , 190hk, 2017 | S-Line | V-Hjul",Audi,A6 Sedan,2.0,190
2798,,Södermanland,2018,Miljöbränsle/Hybrid,9360,Automat,174800,Toyota Auris Touring Sports Hybrid 136hk Comfort Kamera Navi,Toyota,Auris Touring,Unknown,136
2799,,Södermanland,2016,Diesel,6162,Manuell,199800,"Honda CR-V i-DTEC 120hk Elegance Kamera Välservad 0,44l/mil",Honda,CR-V i-DTEC,Unknown,120
2800,,Stockholm,2020,Diesel,4477,Automat,369900,Mercedes-Benz CLA 200 d 8G-DCT Euro6/FRIHEMLEV/SKINN/COCKPIT,Mercedes-Benz,CLA 200,Unknown,Unknown
2801,,Stockholm,2022,Bensin,1331,Automat,279000,Audi A3 Sportback 35 TFSI 150HK Cockpit / Carplay,Audi,A3 Sportback,Unknown,150
2802,,Stockholm,2021,Miljöbränsle/Hybrid,3431,Automat,569000,Audi A7 Sportback 55 TFSI e quattro 367HK S-Line Black Optik,Audi,A7 Sportback,Unknown,367
2803,,Södermanland,2011,Bensin,19990,Manuell,32900,Nissan Micra 1.2 5 dörrar Nyservad/Besiktad,Nissan,Micra 1,Unknown,Unknown
2804,,Stockholm,2010,Miljöbränsle/Hybrid,25970,Automat,68900,Mitsubishi Outlander 2.4 E85 4WD CVT 7-SITS HEMLEVERANS,Mitsubishi,Outlander 2,Unknown,Unknown
2805,,Stockholm,2021,Bensin,6190,Automat,194900,"Skoda Scala Monte Carlo 1,0 TSI 110 DSG /Glastak/Sportstolar",Skoda,Scala Monte,0,Unknown
2806,,Stockholm,2019,Bensin,7043,Automat,194900,"Skoda Octavia Kombi Ambition 1,0 TSI 115 DSG /Drag/Värmare",Skoda,Octavia Kombi,0,Unknown
2807,,Göteborg,2021,Diesel,6900,Automat,459000,BMW 520 d xDrive Touring M sport Innovation/Pano/H&K/360°/Dr,BMW,520 d,Unknown,Unknown
2808,,Stockholm,2020,Diesel,13100,Automat,339900,BMW 520 d xDrive Touring  M SPORT PANO HUD SKINN INNOVATION,BMW,520 d,Unknown,Unknown
2810,,Kronoberg,2012,Bensin,16000,Manuell,58400,Kia Rio 5-dörrar 1.2/2ÄGARE/F.SERVICEBOK/TOPPSKICK,Kia,Rio 5-dörrar,Unknown,Unknown
2811,,Örebro,2006,Bensin,18347,Manuell,34900,Kia Rio 1.4 Euro 4 Nyservad,Kia,Rio 1,Unknown,Unknown
2812,,Skåne,2017,Diesel,11250,Automat,149900,Kia CEED SW 1.6 CRDi DCT GT-Line Drag Navi B-kamera,Kia,CEED SW,Unknown,Unknown
2813,,Blekinge,2014,Miljöbränsle/Hybrid,24900,Automat,69900,Toyota Yaris Hybrid e-CVT Euro 5,Toyota,Yaris Hybrid,Unknown,Unknown
2814,,Stockholm,2015,Bensin,17800,Manuell,108900,Volkswagen Tiguan 1.4 TSI 4M R LINE BACKKAMERA DRAGKROK HEML,Volkswagen,Tiguan 1,1.4,Unknown
2815,,Skåne,2021,Miljöbränsle/Hybrid,1370,Automat,290000,Lynk & Co 01  PHEV / PLUG-IN HYBRID / VINTERHJUL / DRAGKROK,Unknown,Unknown,Unknown,Unknown
2817,,Stockholm,2021,Bensin,3300,Automat,219900,Nissan Qashqai QASHQAI DIG-T 160 TEKNA 2WD DCT MY21,Nissan,Qashqai QASHQAI,Unknown,Unknown
2818,,Stockholm,2020,El,1800,Automat,234900,Opel Corsa-e CORSA-E ELEGANCE 136 AUT,Opel,Corsa-e CORSA-E,Unknown,Unknown
2819,,Stockholm,2022,El,2850,Automat,399900,MG R MARVEL Marvel R performance,MG,R MARVEL,Unknown,Unknown
2820,,Göteborg,2019,Diesel,8800,Automat,289900,"Volkswagen Arteon 2.0 TDI 4Motion Business Premium, R-Line",Volkswagen,Arteon 2,2.0,Unknown
2821,,Göteborg,2024,Bensin,1,Automat,2425000,Chevrolet Corvette C8 Z06 Coupe 3LZ,Chevrolet,Corvette C8,Unknown,Unknown
2823,,Skåne,2022,Miljöbränsle/Hybrid,2060,Automat,298800,Lynk & Co 01 PHEV/ PLUG-IN HYBRID/ PANO/ 360º /V-HJUL,Unknown,Unknown,Unknown,Unknown
2824,,Uppsala,2012,Bensin,16170,Manuell,89900,Nissan Qashqai+2 2.0 SUPERDEAL! 6.95% Kamkedja,Nissan,Qashqai,Unknown,Unknown
2825,,Älvsborg,2019,Diesel,13905,Automat,298500,Volkswagen Tiguan Allspace 2.0 TDI SCR 4M R-Line 7-sits,Volkswagen,Tiguan Allspace,2.0,Unknown
2826,,Örebro,2016,Diesel,14998,Automat,149800,Ford Mondeo Kombi 2.0 TDCi 180hk Business Värmare Sony B-kam,Ford,Mondeo Kombi,Unknown,180
2827,,Älvsborg,2007,Bensin,22600,Automat,49900,"Audi A6 Avant 2.4 Multitronic Proline, Sport Euro 4",Audi,A6 Avant,Unknown,Unknown
2828,,Uppsala,2016,Diesel,24800,Automat,157000,Volkswagen Passat Sportscombi 2.0 TDI 4M 240 Hk GTS drag,Volkswagen,Passat Sportscombi,2.0,Unknown
2829,,Stockholm,2019,Diesel,16811,Automat,219900,Volkswagen Caddy Maxi Life 2.0 TDI 7-Sits DSG/FRIHEMLEV/DRAG,Volkswagen,Caddy Maxi,2.0,Unknown
2830,,Uppsala,2014,Bensin,5447,Manuell,79900,Nissan Note 1.2 Euro 5,Nissan,Note 1,Unknown,Unknown
2831,,Västmanland,2018,Diesel,16929,Automat,334800,Mercedes-Benz GLE 350 d 4Matic 258hk AMG H/K 360° Skinn Drag,Mercedes-Benz,GLE 350,Unknown,258
2832,,Västmanland,2014,Diesel,16480,Manuell,139800,Volvo V40 Cross Country D2 Summum Värmare Skinn Keyless Drag,Volvo,V40 Cross,Unknown,Unknown
2833,,Västmanland,2019,Bensin,18626,Automat,259800,Mercedes-Benz C 200 T 4M 184hk AMG Pano Cockpit Drag Välserv,Mercedes-Benz,C 200,Unknown,184
2834,,Västmanland,2019,Bensin,7643,Automat,299800,Mercedes-Benz C 200 T AMG Cockpit Kamera Navi Skinn Drag,Mercedes-Benz,C 200,Unknown,Unknown
2835,,Västmanland,2020,Diesel,6541,Automat,414800,BMW X3 xDrive20d 190hk M Sport Navi HiFi Display.Key Drag,BMW,X3 xDrive20d,Unknown,190
2836,,Skåne,2013,Diesel,27696,Automat,159900,"BMW X5 xDrive40d Steptronic, 306hk M Sport 7 Sits",BMW,X5 xDrive40d,Unknown,306
2837,,Stockholm,2018,Diesel,16927,Automat,234800,Peugeot Expert CrewVan L3 177hk D-Värm Dragkrok 5-Sits MOMS,Peugeot,Expert CrewVan,Unknown,177
2838,,Stockholm,2020,Diesel,10203,Automat,419800,Ford ranger Wildtrak 213hk 4x4 D-Värmare Drag MOMS HUNDKÅPA,Ford,ranger Wildtrak,Unknown,213
2839,,Stockholm,2017,Diesel,10168,Automat,289800,Mitsubishi L200 2.4 181hk 4WD Dragkrok Skinn MOMS 1-ÄGARE,Mitsubishi,L200 2,Unknown,181
2840,,Norrbotten,2018,Diesel,13651,Automat,339900,Volvo XC60 D4 AWD Geartronic R-Design/Drag/VOC/Nav,Volvo,XC60 D4,4,Unknown
2841,,Norrbotten,2015,Bensin,15697,Manuell,139900,Mazda CX-3 2.0 SKYACTIV-G /MoK/Navi/Kamkedja/SoV/LEDRAMP,Mazda,CX-3 2,Unknown,Unknown
2842,,Norrbotten,2018,Diesel,8463,Automat,239900,Volvo S60 Cross Country D4 AWD Geartronic/190hk/MoK/VoC/SoV,Volvo,S60 Cross,4,190
2843,,Norrbotten,2020,Diesel,11234,Automat,318500,Volkswagen Tiguan Allspace 2.0 TDI 4M R-Line MOMS/Drag/Kamer,Volkswagen,Tiguan Allspace,2.0,Unknown
2844,,Stockholm,2019,Bensin,3002,Manuell,163900,Seat Leon 1.5 TSI FR B-kamera Dragkrok P-sensorer MOMS 150hk,Seat,Leon 1,1.5,150
2845,,Stockholm,2016,Bensin,14142,Automat,224800,BMW 428 i xDrive Gran Coupé M Sport Drag HUD Navi 245hk,BMW,428 i,Unknown,245
2846,,Stockholm,2020,Bensin,3456,Manuell,184700,Kia Stonic 1.0 T-GDI Advance PDC 100hk,Kia,Stonic 1,Unknown,100
2847,,Stockholm,2017,Diesel,15886,Automat,154700,Renault Talisman Grandtour 1.5 dCi B-kamera Drag Navi 110hk,Renault,Talisman Grandtour,Unknown,110
2848,,Stockholm,2017,Diesel,14093,Automat,168900,Ford Mondeo 2.0 TDCi Business Navi Drag PDC 180hk,Ford,Mondeo 2,Unknown,180
2850,,Stockholm,2016,Diesel,9300,Automat,238700,Mercedes-Benz CLA 220 d Läd Pano BKam Adapt LED HK AMG 177hk,Mercedes-Benz,CLA 220,Unknown,177
2851,,Skåne,2020,El,1901,Automat,159900,Mercedes-Benz eVito 111 3.2t 41 kWh Leasbar Moms,Mercedes-Benz,eVito 111,Unknown,Unknown
2852,,Skåne,2008,Bensin,24288,Manuell,69900,"Audi A4 Sedan 1.8 TFSI Proline, Sport",Audi,A4 Sedan,Unknown,Unknown
2853,,Stockholm,2006,Bensin,26900,Automat,49000,Audi A6 2.4 V6 MULTITRONIC/SEDAN/ PROLINE/NY SERVAD & BESIKT,Audi,A6 2,Unknown,Unknown
2856,,Stockholm,2021,Miljöbränsle/Hybrid,2925,Automat,269900,MG EHS 3495kr /MÅN PRIVATLEASING PREOWNED,MG,EHS 3495kr,Unknown,Unknown
2857,,Jämtland,2007,Bensin,19999,Automat,49900,Volkswagen Jetta 1.6 Businessline Automat,Volkswagen,Jetta 1,Unknown,Unknown
2858,,Jämtland,2012,Miljöbränsle/Hybrid,22000,Automat,75900,Volkswagen Passat Variant 1.4 TSI EcoFuel Automat,Volkswagen,Passat Variant,1.4,Unknown
2859,,Stockholm,2014,Diesel,18431,Automat,129900,Volvo V60 D4 Momentum Polestar Nyservad Värmare Drag 200hk,Volvo,V60 D4,Unknown,200
2860,,Skåne,2012,Diesel,22461,Automat,99900,Volvo V60 D3 Summum 163hk Drag Läder PDC Elstol,Volvo,V60 D3,Unknown,163
2861,,Västerbotten,2015,Bensin,5840,Manuell,94900,Ford Fiesta 5-dörrar 1.0 EcoBoost Euro 5 Endast 5840Mil!,Ford,Fiesta 5-dörrar,Unknown,Unknown
2862,,Stockholm,2014,Diesel,12784,Automat,214800,BMW 320 d xDrive Touring 184hk M Sport M-Värm Drag Shadow,BMW,320 d,Unknown,184
2863,,Stockholm,2021,Bensin,12199,Automat,259900,BMW 218 Gran Coupé 140hk M-Sport Drag HiFi Skinn Rattvärme,BMW,218 Gran,Unknown,140
2864,,Stockholm,2014,Diesel,14543,Automat,194800,Audi A3 SB 2.0 TDI Q 184hk S-Line T-lucka Skinn Kamera Navi,Audi,A3 SB,2.0,184
2865,,Stockholm,2016,Bensin,12674,Automat,249800,Volkswagen Golf R 2.0 4Motion 300hk B-Kamera Dynaudio,Volkswagen,Golf R,Unknown,300
2866,,Stockholm,2012,Diesel,18194,Automat,198800,Land Rover Discovery 4 3.0 TDV6 4WD HSE 7-sits Skinn Drag,Land,Rover Discovery,Unknown,Unknown
2867,,Stockholm,2019,Diesel,7490,Automat,274900,Volkswagen Tiguan 2.0 TDI 4M 190hk Premium Cockpit Värm Drag,Volkswagen,Tiguan 2,2.0,190
2868,,Stockholm,2017,Diesel,15369,Automat,499700,Audi SQ7 4.0 TDI V8 Q 435hk 7-sits Cockpit Pano P-Värm B&O,Audi,SQ7 4,4.0,435
2869,,Stockholm,2016,Miljöbränsle/Hybrid,10556,Automat,129800,"Toyota Yaris Hybrid 101hk Värmare Kamera Keyless 0,33l/Mil",Toyota,Yaris Hybrid,Unknown,101
2870,,Örebro,2012,Diesel,18600,Automat,109900,Fiat Freemont 2.0 Multijet 4x4 Automat 7-sits 170hk,Fiat,Freemont 2,Unknown,170
2871,,Örebro,2012,Diesel,31800,Automat,79900,Kia Sportage 2.0 CRDi AWD Euro 5,Kia,Sportage 2,Unknown,Unknown
2872,,Örebro,2013,Diesel,25200,Automat,69900,Kia CEED cee'd_sw 1.6 CRDi Panorama navi,Kia,CEED cee,Unknown,Unknown
2873,,Örebro,2008,Diesel,19990,Automat,159900,Mercedes-Benz S 320 CDI 4MATIC 7G-Tronic 235hk,Mercedes-Benz,S 320,Unknown,235
2874,,Örebro,2012,Bensin,7400,Manuell,129900,Renault Mégane Coupé-Cabriolet 1.4 TCe Euro 5,Renault,Mégane Coupé-Cabriolet,Unknown,Unknown
2875,,Örebro,2017,Diesel,20500,Manuell,139900,Volkswagen Caddy Maxi 2.0 TDI BlueMotion 4Motion Euro 6,Volkswagen,Caddy Maxi,2.0,Unknown
2876,,Örebro,2007,Bensin,14100,Manuell,44900,Volkswagen Golf 5-dörrar 1.6 Euro 4,Volkswagen,Golf 5-dörrar,Unknown,Unknown
2877,,Jämtland,2004,Bensin,15999,Manuell,17900,Renault Scénic 2.0 Euro 4,Renault,Scénic 2,Unknown,Unknown
2878,,Stockholm,2021,Diesel,7420,Automat,329900,Mercedes-Benz C 220 T d 9G-Tronic 194hk|AMG|Night Edition|MO,Mercedes-Benz,C 220,Unknown,194
2879,,Stockholm,2022,Diesel,2580,Automat,359900,Audi A4 Avant 40 TDI Quattro 204hk|Proline|Navi|Cockpit|Värm,Audi,A4 Avant,40,204
2880,,Göteborg,2021,Bensin,4950,Automat,289900,Seat Ateca 2.0/AWD/Xperience/Drag/Värmare/B-Kamera/Moms,Seat,Ateca 2,Unknown,Unknown
2881,,Skåne,2017,Miljöbränsle/Hybrid,8707,Automat,214900,Kia Optima OPTIMA plug-in hybrid Navi 360-kamera Pano Advanc,Kia,Optima OPTIMA,Unknown,Unknown
2882,,Göteborg,2019,El,5800,Automat,194900,Hyundai IONIQ Electric/Premium +/V hjul/2325kr/mån 0kr insat,Hyundai,IONIQ Electric,Unknown,Unknown
2883,,Göteborg,2022,El,2570,Automat,399900,Cupra Born  E-boost/Värmare/Head up/Beats/Pano/B-Kamera,Cupra,Born,Unknown,Unknown
2884,,Göteborg,2021,Miljöbränsle/Hybrid,8700,Automat,459900,Volvo XC60 T6 AWD/Plug in/R-Design/Luftfjädring/Pano/Moms,Volvo,XC60 T6,6,Unknown
2885,,Stockholm,2021,Miljöbränsle/Hybrid,7656,Automat,310000,Skoda Octavia Kombi iV DSG P-värmare/Drag/DCC/Panorama,Skoda,Octavia Kombi,Unknown,Unknown
2886,,Stockholm,2021,Bensin,6531,Automat,232000,Skoda Octavia Kombi Style TSI 110 DSG Drag/P-värmare,Skoda,Octavia Kombi,Unknown,Unknown
2887,,Gävleborg,2021,El,2980,Automat,399500,Volkswagen ID.4 Pro Performance 150KW First Edition I Drag I,Volkswagen,ID,Unknown,Unknown
2889,,Dalarna,2023,El,1,Automat,574900,Volkswagen ID.4 GTX 77KWH 299HK LAGERBIL,Volkswagen,ID,Unknown,299
2890,,Dalarna,2023,Diesel,500,Automat,459900,Volkswagen Passat Alltrack 2.0 TDI SCR 4MOTION 14,Volkswagen,Passat Alltrack,2.0,Unknown
2891,,Dalarna,2022,El,2200,Automat,539900,"Volkswagen ID.4 GTX GTX, 299hk",Volkswagen,ID,Unknown,299
2892,,Dalarna,2023,Diesel,1,Automat,559900,Volkswagen Arteon Shooting Brake SB R-LINE 2.0 TDI 200HK 4M,Volkswagen,Arteon Shooting,2.0,200
2893,,Norrbotten,2024,Bensin,50,Automat,539900,Seat Tarraco 245HK FR 4Drive Swedish Edition,Seat,Tarraco 245HK,Unknown,245
2894,,Jönköping,2022,Miljöbränsle/Hybrid,3261,Automat,754100,Volvo XC90 T8 R-Des Pro Edt 7-säten,Volvo,XC90 T8,Unknown,Unknown
2895,,Jönköping,2021,El,4179,Automat,504400,Volvo XC40 P8 AWD Recharge Pure Electric,Volvo,XC40 P8,8,Unknown
2896,,Södermanland,2019,El,4614,Automat,109100,Renault Zoe R90 92 hk 41 kWh Life batterihyra II,Renault,Zoe R90,Unknown,92
2897,,Södermanland,2024,El,871,Automat,629100,Volvo C40 Recharge Single Motor Extended Range,Volvo,C40 Recharge,Unknown,Unknown
2898,,Södermanland,2021,Diesel,13879,Automat,309100,Volvo V90 B4 AWD Diesel Momentum Advanced Edt,Volvo,V90 B4,4,Unknown
2899,,Södermanland,2021,Miljöbränsle/Hybrid,3930,Automat,379100,BMW X1 xDrive25e XDrive 25 E,BMW,X1 xDrive25e,Unknown,Unknown
2901,,Östergötland,2021,Miljöbränsle/Hybrid,3633,Automat,299500,Renault Arkana E-TECH 145 HEV R.S.Line DCT II,Renault,Arkana E-TECH,Unknown,Unknown
2902,,Kalmar,2024,Bensin,1,Manuell,269900,Renault Clio phII TCe 90 Techno NY BIL FÖR SNABB LEVERANS,Renault,Clio phII,Unknown,Unknown
2903,,Kalmar,2024,Bensin,1,Automat,299900,Renault Captur TCe 140 Equilibre EDC NY BIL FÖR OMGÅENDE LEV,Renault,Captur TCe,Unknown,Unknown
2904,,Östergötland,2016,Miljöbränsle/Hybrid,8805,Automat,265000,Lexus NX 300h AWD,Lexus,NX 300h,Unknown,Unknown
2905,,Skåne,2016,Bensin,5824,Automat,239900,"Honda CR-V 2.0 i-VTEC 4WD Automatisk, 155hk Executive",Honda,CR-V 2,Unknown,155
2906,,Kalmar,2023,Miljöbränsle/Hybrid,2099,Automat,599800,Volvo V60 Recharge T6 Plus Dark,Volvo,V60 Recharge,Unknown,Unknown
2907,,Kalmar,2023,El,85,Automat,354800,Renault Zoe R135 PhII 52 kWh Intens Batteriköp II,Renault,Zoe R135,Unknown,Unknown
2908,,Skåne,2018,Bensin,9700,Manuell,149000,"Kia Stonic 1,0T -GDI Advance Orange",Kia,Stonic 1,Unknown,Unknown
2909,,Skåne,2022,Bensin,1869,Manuell,279000,Volvo XC40 T2 FWD Momentum,Volvo,XC40 T2,Unknown,Unknown
2910,,Skåne,2016,Diesel,8146,Manuell,114900,"Dacia Duster 4x2 ph II 1,5 dCi Laureate IIb",Dacia,Duster 4x2,Unknown,Unknown
2911,,Skåne,2019,Miljöbränsle/Hybrid,5605,Automat,279000,"Mitsubishi Outlander P-HEV 2,4Hybrid AWD",Mitsubishi,Outlander P-HEV,Unknown,Unknown
2912,,Skåne,2023,Diesel,3822,Automat,339000,Volvo V60 B4 Diesel Core,Volvo,V60 B4,Unknown,Unknown
2913,,Skåne,2023,Miljöbränsle/Hybrid,336,Automat,329000,Renault Arkana E-TECH 145 HEV engineered,Renault,Arkana E-TECH,Unknown,Unknown
2914,,Skåne,2022,Miljöbränsle/Hybrid,6142,Automat,499000,Volvo V90 Recharge T8 R-Design,Volvo,V90 Recharge,Unknown,Unknown
2915,,Skåne,2022,Miljöbränsle/Hybrid,7380,Automat,389000,Volvo XC40 Recharge T4 R-Design,Volvo,XC40 Recharge,Unknown,Unknown
2916,,Skåne,2021,Bensin,14170,Automat,319000,Volvo XC60 B4 Bensin Momentum Advanced,Volvo,XC60 B4,Unknown,Unknown
2917,,Skåne,2018,Diesel,6956,Automat,305000,BMW X2 xDrive20d Steptronic,BMW,X2 xDrive20d,Unknown,Unknown
2918,,Skåne,2024,Miljöbränsle/Hybrid,1175,Automat,679000,Volvo V90 Recharge T6 Ultimate Dark,Volvo,V90 Recharge,Unknown,Unknown
2919,,Skåne,2017,Diesel,9163,Automat,169900,Renault D Grand Scénic Energy dCi 110 Zen EDC,Renault,D Grand,Unknown,Unknown
2920,,Göteborg,2021,Miljöbränsle/Hybrid,3360,Automat,234900,Kia Cee´d SW PHEV ADVANCE/ KIA GODKÄND/VINTERHJUL,Kia,Cee,Unknown,Unknown
2921,,Göteborg,2021,Miljöbränsle/Hybrid,4820,Automat,234900,Kia Cee´d SW PHEV ADVANCE/ VINTERHJUL,Kia,Cee,Unknown,Unknown
2922,,Värmland,2013,Bensin,11000,Manuell,89500,Renault Captur  0.9 TCe 90hk Dynamique 5dr | GPS |,Renault,Captur,Unknown,90
2923,,Stockholm,2021,Miljöbränsle/Hybrid,3126,Automat,269900,MG EHS 3495kr /MÅN PRIVATLEASING PREOWNED,MG,EHS 3495kr,Unknown,Unknown
2924,,Stockholm,2021,Miljöbränsle/Hybrid,2603,Automat,269900,MG EHS 3495kr /MÅN PRIVATLEASING PREOWNED,MG,EHS 3495kr,Unknown,Unknown
2925,,Stockholm,2021,Miljöbränsle/Hybrid,3399,Automat,269900,MG EHS 3495kr /MÅN PRIVATLEASING PREOWNED,MG,EHS 3495kr,Unknown,Unknown
2926,,Stockholm,2021,Miljöbränsle/Hybrid,4455,Automat,269900,MG EHS 3495kr /MÅN PRIVATLEASING PREOWNED,MG,EHS 3495kr,Unknown,Unknown
2927,,Stockholm,2021,Miljöbränsle/Hybrid,2418,Automat,269900,MG EHS 3495kr /MÅN PRIVATLEASING PREOWNED,MG,EHS 3495kr,Unknown,Unknown
2928,,Stockholm,2021,Miljöbränsle/Hybrid,2635,Automat,269900,MG EHS 3495kr /MÅN PRIVATLEASING PREOWNED,MG,EHS 3495kr,Unknown,Unknown
2929,,Skåne,2018,Diesel,12053,Automat,219900,Volkswagen Passat Alltrack 2.0 TDI 4M Executive 190hk Drag,Volkswagen,Passat Alltrack,2.0,190
2930,,Stockholm,2017,Diesel,6900,Manuell,164900,"Kia Sportage 1.7 CRDi 115 HK COMFORT DRAG NAVI JBL SKINN 19""",Kia,Sportage 1,Unknown,115
2931,,Stockholm,2024,Diesel,5,Automat,1469900,Mercedes-Benz GLS 450 d 4MATIC AMG Premium+ FACELIFT MOMS,Mercedes-Benz,GLS 450,Unknown,Unknown
2932,,Örebro,2007,Bensin,18400,Automat,64900,"Nissan Qashqai 2.0 CVT,Automat,Drag,P-sensor,Ny besiktad",Nissan,Qashqai 2,Unknown,Unknown
2933,,Skåne,2016,Diesel,9444,Automat,159900,Kia CEED 1.6 CRDi DCT GT-Line Kamera Navigation,Kia,CEED 1,Unknown,Unknown
2934,,Västerbotten,2015,Diesel,19400,Manuell,94900,Volkswagen Golf 5-dörrar 1.6 TDI BlueMotion Euro 5,Volkswagen,Golf 5-dörrar,1.6,Unknown
2935,,Skåne,2011,Bensin,22465,Manuell,74400,"Volkswagen Scirocco 1.4 TSI Manuell, 160hk Sport, Style",Volkswagen,Scirocco 1,1.4,160
2936,,Skåne,2016,Bensin,10923,Automat,179900,Toyota Avensis 1.8 Multidrive S Active Plus 147hk Drag B-kam,Toyota,Avensis 1,Unknown,147
2937,,Värmland,2003,Bensin,20100,Automat,59900,Mercedes-Benz E 320 5G-Tronic Euro 4,Mercedes-Benz,E 320,Unknown,Unknown
2938,,Värmland,2017,Miljöbränsle/Hybrid,13999,Automat,179500,"Volkswagen Passat GTE Executive, Hybrid Euro6 218hk| Värmare",Volkswagen,Passat GTE,Unknown,218
2939,,Skåne,2012,Diesel,9475,Automat,89900,"Peugeot 5008 1.6 HDi FAP EGS, 111hk",Peugeot,5008 1,Unknown,111
2940,,Uppsala,2014,Bensin,18400,Manuell,124800,Volkswagen Sharan 1.4 TSI 7-Sits / VÄRMARE FJÄRR / BLUETOOTH,Volkswagen,Sharan 1,1.4,Unknown
2941,,Stockholm,2018,Diesel,14398,Automat,339800,BMW 530 d xDrive M-Sport Navi Drag H/K B-Kamera 265hk,BMW,530 d,Unknown,265
2942,,Stockholm,2016,Bensin,15430,Automat,379900,Volvo XC90 T6 AWD R-Design 7-Sits B&W Pano HuD Navi Drag Luf,Volvo,XC90 T6,6,Unknown
2943,,Stockholm,2018,Bensin,13500,Automat,189800,Skoda Octavia 1.8 TSI DSG Pano Canton Värmare Drag 180hk,Skoda,Octavia 1,1.8,180
2944,,Stockholm,2019,Diesel,23900,Automat,158900,Volkswagen Transporter T30 2.0 TDI DSG Värmare MOMS 150hk,Volkswagen,Transporter T30,2.0,150
2945,,Stockholm,2016,El,7453,Automat,149900,Nissan Leaf Leaf 30 kWh Tekna 360 Kamera Skinn Bose Navi 109,Nissan,Leaf Leaf,Unknown,Unknown
2946,,Stockholm,2015,Diesel,17986,Automat,154900,Volkswagen Golf Alltrack 2.0 TDI 4M Drag D-värm 184hk,Volkswagen,Golf Alltrack,2.0,184
2947,,Stockholm,2015,Miljöbränsle/Hybrid,17563,Automat,149800,Volkswagen Golf GTE 1.4 TSI DSG Drag P-värm Navi 204hk,Volkswagen,Golf GTE,1.4,204
2948,,Stockholm,2018,Bensin,1322,Manuell,163800,Ford Focus 1.0 EcoBoost Titanium Lågmilare 125hk,Ford,Focus 1,Unknown,125
2949,,Stockholm,2012,Diesel,15204,Manuell,94900,Audi A3 Sportback 2.0 TDI Comfort M/K Värmare 140hk,Audi,A3 Sportback,2.0,140
2950,,Skåne,2004,Bensin,23440,Manuell,19900,Peugeot 307 Break 1.6 XT Dragkrok Nyservad,Peugeot,307 Break,Unknown,Unknown
2951,,Stockholm,2013,Bensin,7400,Automat,139900,"Toyota Auris 1.6 132 HK AUT DRAG M&K NYSERV NYBES 1ÄGARE 16""",Toyota,Auris 1,Unknown,132
